TABLE_NAME,FIELD_NAME,FIELD_TYPE,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,TRUTH_LEVEL,FILTER_POLICY,JOIN_ROLE
EMPRESAS,FAIXA06,TEXT,PRICE_RANGE,Faixas de preço,Comercial,0.96,STATE_SOURCE,ALLOWED,OPTIONAL
EMPRESAS,FAIXA07,TEXT,PRICE_RANGE,Faixas de preço,Comercial,0.97,STATE_SOURCE,ALLOWED,OPTIONAL
EMPRESAS,PLANOOBG,TEXT,REQUIRED_PLAN,Plano obrigatório,Comercial,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
EMPRESAS,TIPO_EMP,TEXT,COMPANY_TYPE,Tipo de empresa,Classificação,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
EMPRESAS,SPED,TEXT,SPED_FLAG,Envia SPED,Fiscal,0.99,STATE_SOURCE,ALLOWED,OPTIONAL
EMPRESAS,TRANSF_PR,TEXT,PRODUCT_TRANSFER,Transferência produto,Estoque,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
EMPRESAS,BLOQ_ATIV,TEXT,BLOCK_ACTIVITY,Bloqueia atividade,Operacional,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
EMPRESAS,QTDCAIXA,TEXT,BOX_QTY,Quantidade por caixa,Estoque,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
EMPRESAS,TEF_SERV,TEXT,TEF_SERVICE,Usa TEF,Financeiro,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
EMPRESAS,CNPJ_CERTIF,TEXT,CERT_CNPJ,CNPJ do certificado digital,Fiscal,0.99,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,ID,ID,STOCK_MOVEMENT_ID,Identificador único do movimento de estoque,Chave primária lógica,0.99,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,TABELA_ORIGEM,TEXT,SOURCE_TABLE,"Tabela de origem do movimento (venda, compra, OS, ajuste, etc.)",Contexto da movimentação,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,ID_PRODUTO,TEXT,PRODUCT_ID,Produto movimentado no estoque,Join com PRODUTOS.ID,0.99,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,ID_ESTOQUE,TEXT,STOCK_LOCATION_ID,Identificador do estoque/local físico,Join com ESTOQUES / LOJAS,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,ID_ORIGEM,TEXT,SOURCE_RECORD_ID,Identificador do registro de origem,Relacionamento genérico,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,ID_ORIGEM_SUB,TEXT,SOURCE_SUB_ID,Identificador complementar da origem,Detalhamento da origem,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,ID_PARTIC,TEXT,PARTICIPANT_ID,"Identificador da entidade participante (cliente, fornecedor, técnico)",Join contextual,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,TIPO_PARTIC,TEXT,PARTICIPANT_TYPE,"Tipo do participante (CLIENTE, FORNEC, TECNICO, LOJA)",Classificação relacional,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,QUANTIDADE,TEXT,STOCK_QUANTITY,Quantidade movimentada (entrada ou saída),Métrica principal,0.99,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,TIPO,ENUM,MOVEMENT_TYPE,"Tipo de movimento (ENTRADA, SAIDA, AJUSTE, TRANSFERÊNCIA)",Regra de saldo,0.99,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,DATA_EMISSAO,DATE,ISSUE_DATE,Data de emissão do documento de origem,Linha do tempo fiscal,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,DATA_SERV,DATE,SERVICE_DATE,Data do serviço ou efetivação do movimento,Linha do tempo operacional,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,HISTORICO,TEXT,MOVEMENT_HISTORY,Histórico descritivo do movimento,Auditoria,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,USUARIO,TEXT,USER_ID,Usuário responsável pelo lançamento,Join com USUARIOS.USUARIO,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
ESTOQUE,CONTABILIZAR,TEXT,ACCOUNTING_FLAG,Indica se o movimento deve ser contabilizado,Integração contábil,0.98,STATE_SOURCE,ALLOWED,OPTIONAL
EXC_BAIXAEST,CONTROLE,ID,STOCK_EXCEPTION_ID,Identificador da exceção de baixa de estoque,Chave primária lógica,0.98,ENRICHMENT,ALLOWED,OPTIONAL
EXC_BAIXAEST,NUMERO,TEXT,DOCUMENT_NUMBER,Número do documento de referência,Rastreamento,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_BAIXAEST,LOJA,TEXT,STORE_ID,Loja onde ocorreu a baixa excepcional,Join com EMPRESAS,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_BAIXAEST,MOVICAIXA,TEXT,CASH_MOVEMENT_ID,Movimento de caixa associado à baixa,Join com CAIXA / CTRCAIXA,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_BAIXAEST,PRODUTO,TEXT,PRODUCT_ID,Produto baixado do estoque,Join com PRODUTOS,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_BAIXAEST,CUSTO,DECIMAL,PRODUCT_COST,Custo unitário do produto no momento da baixa,Financeiro / estoque,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_BAIXAEST,QTD,TEXT,STOCK_QUANTITY,Quantidade baixada excepcionalmente,Impacto direto no saldo,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_BAIXAEST,USUARIO,TEXT,USER_ID,Usuário responsável pela baixa,Join com USUARIOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CAIXAMOVI,CONTROLE,ID,CASH_EXCEPTION_ID,Identificador do movimento excepcional de caixa,Chave primária lógica,0.98,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CAIXAMOVI,DOCUMENTO,TEXT,DOCUMENT_REF,Documento associado ao movimento,Rastreabilidade,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CAIXAMOVI,DATA,DATE,MOVEMENT_DATE,Data do movimento de caixa,Linha do tempo financeira,0.99,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CAIXAMOVI,EMPRESA,TEXT,COMPANY_ID,Empresa/loja do movimento,Join com EMPRESAS,0.99,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CAIXAMOVI,PLANO,ENUM,ACCOUNT_PLAN_ID,Plano de contas utilizado,Join com PLANO_CONTAS,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CAIXAMOVI,VALOR,DECIMAL,CASH_VALUE,Valor do movimento de caixa,Financeiro,0.99,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CAIXAMOVI,HISTORICO,TEXT,CASH_HISTORY,Histórico descritivo do movimento,Auditoria,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CAIXAMOVI,DC,TEXT,DEBIT_CREDIT_FLAG,Indica débito ou crédito,Regra contábil,0.99,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CAIXAMOVI,RESULTADO,TEXT,RESULT_IMPACT,Indica impacto em resultado,Contábil,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CAIXAMOVI,TIPO,ENUM,MOVEMENT_TYPE,"Tipo do movimento (ajuste, estorno, correção)",Classificação,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CAIXAMOVI,CTRCAIXA,ID,CASH_REGISTER_ID,Caixa vinculado ao movimento,Join com CAIXA,0.99,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CAIXAMOVI,CTRPAGAR,ID,PAYABLE_ID,Conta a pagar relacionada (se houver),Join financeiro,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_CHEQUES,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,CONTROLE,ID,CHECK_EXCEPTION_ID,Identificador do cheque em exceção,Chave primária lógica,0.98,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,CLIENTE,TEXT,CUSTOMER_ID,Cliente vinculado ao cheque,Join com CLIENTES,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,NUMERO,TEXT,CHECK_NUMBER,Número do cheque,Identificação bancária,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,EMISSAO,TEXT,ISSUE_DATE,Data de emissão do cheque,Linha do tempo,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,VENCTO,TEXT,DUE_DATE,Data de vencimento,Financeiro,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,DT_COMP,TEXT,CLEARING_DATE,Data de compensação,Controle bancário,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,VALOR,DECIMAL,CHECK_VALUE,Valor do cheque,Financeiro,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,CTRVENDA,ID,SALE_ID,Venda associada ao cheque,Join com VENDAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,CPF_CNPJ,TEXT,TAXPAYER_ID,CPF/CNPJ do emitente,Identificação fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,COMPENSADO,TEXT,CLEARED_FLAG,Indica se o cheque foi compensado,Status financeiro,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,DEVOLVIDO,TEXT,RETURNED_FLAG,Indica se o cheque foi devolvido,Status bancário,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,AGENCIA,TEXT,BANK_BRANCH,Agência bancária,Dados bancários,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,BANCO,TEXT,BANK_CODE,Banco emissor,Dados bancários,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,TITULAR,TEXT,ACCOUNT_HOLDER,Titular do cheque,Identificação,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,HISTORICO,TEXT,CHECK_HISTORY,Histórico do cheque,Auditoria,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,EMPRESA,TEXT,COMPANY_ID,Empresa que recebeu o cheque,Join com EMPRESAS,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_CHEQUES,CTRCAIXA,ID,CASH_REGISTER_ID,Caixa vinculado ao cheque,Join com CAIXA,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSO,CONTROLE,ID,OS_ITEM_EXCEPTION_ID,Identificador da exceção do item da OS,Chave primária lógica,0.98,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSO,CTROS,ID,SERVICE_ORDER_ID,Ordem de serviço associada,Join com OS.CTROS,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSO,PRODUTO,TEXT,PRODUCT_ID,Produto envolvido na exceção,Join com PRODUTOS,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSO,QTD,TEXT,ITEM_QUANTITY,Quantidade do item em exceção,Impacto operacional,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSO,PRECOC,DECIMAL,COST_PRICE,Preço de custo configurado,Base financeira,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSO,CUSTO,DECIMAL,REAL_COST,Custo real apurado,Apuração de margem,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSO,PRECOR,DECIMAL,RETAIL_PRICE,Preço de venda/referência,Comparativo comercial,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSO,TV,TEXT,VALUE_TYPE,"Tipo de valor (tabela, manual, exceção)",Regra comercial,0.90,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSO,SERIAL,TEXT,PRODUCT_SERIAL_NUMBER,Serial do produto (quando aplicável),Controle unitário,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSO,USUARIO_EXC,TEXT,USER_ID,Usuário que gerou a exceção,Join com USUARIOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSO,DATA_EXC,DATE,EXCEPTION_DATE,Data do registro da exceção,Linha do tempo,0.98,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,CONTROLE,ID,SALE_ITEM_EXCEPTION_ID,Identificador da exceção do item de venda,Chave primária lógica,0.98,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,CTRVENDA,ID,SALE_ID,Venda associada à exceção,Join com VENDAS.CTRVENDA,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,PRODUTO,TEXT,PRODUCT_ID,Produto em exceção,Join com PRODUTOS,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,QTD,TEXT,SOLD_QUANTITY,Quantidade envolvida,Impacto comercial,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,PRECOC,DECIMAL,COST_PRICE,Preço de custo configurado,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,CUSTO,DECIMAL,REAL_COST,Custo real do item,Margem,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,PRECOR,DECIMAL,RETAIL_PRICE,Preço de venda padrão,Comparativo,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,TV,TEXT,VALUE_TYPE,Tipo de valor aplicado,Regra comercial,0.90,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,SERIAL,TEXT,PRODUCT_SERIAL_NUMBER,Serial do produto,Controle unitário,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,PRECOA,DECIMAL,APPLIED_PRICE,Preço efetivamente aplicado,Comercial,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,PERC_IMP,TEXT,TAX_PERCENTAGE,Percentual de imposto aplicado,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,COMPL,TEXT,COMPLEMENT,Complemento/observação,Justificativa,0.90,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,PROTOCOLO,TEXT,PROTOCOL_ID,Protocolo de autorização,Compliance,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,STATUS,ENUM,EXCEPTION_STATUS,"Status da exceção (pendente, aprovado, negado)",Workflow,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ITENSV,FONE,TEXT,CONTACT_PHONE,Telefone relacionado,Contato,0.90,ENRICHMENT,ALLOWED,OPTIONAL
EXC_MOVIESTOQUE,DOCUMENTO,TEXT,DOCUMENT_REF,Documento de referência da exceção,Rastreabilidade,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_MOVIESTOQUE,PRODUTO,TEXT,PRODUCT_ID,Produto movimentado,Join com PRODUTOS,0.99,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_MOVIESTOQUE,DATA,DATE,MOVEMENT_DATE,Data da movimentação,Linha do tempo,0.99,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_MOVIESTOQUE,QTD,TEXT,STOCK_QUANTITY,Quantidade movimentada,Impacto no saldo,0.99,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_MOVIESTOQUE,VALOR,DECIMAL,MOVEMENT_VALUE,Valor financeiro da movimentação,Financeiro,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_MOVIESTOQUE,HISTORICO,TEXT,MOVEMENT_HISTORY,Histórico da movimentação,Auditoria,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_MOVIESTOQUE,TIPO,ENUM,MOVEMENT_TYPE,Tipo do movimento (entrada/saída/ajuste),Regra de saldo,0.99,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_MOVIESTOQUE,LOJA,TEXT,STORE_ID,Loja/empresa do movimento,Join com EMPRESAS,0.99,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_MOVIESTOQUE,USUARIO,TEXT,USER_ID,Usuário responsável,Join com USUARIOS,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_MOVIESTOQUE,CTRVENDA,ID,SALE_ID,Venda relacionada (quando aplicável),Join com VENDAS,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
EXC_MOVIFP,CONTROLE,ID,PAYMENT_EXCEPTION_ID,Identificador da exceção de forma de pagamento,Chave primária lógica,0.98,ENRICHMENT,ALLOWED,OPTIONAL
EXC_MOVIFP,CTRVENDA,ID,SALE_ID,Venda associada à exceção,Join com VENDAS.CTRVENDA,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_MOVIFP,FORMAPAGTO,TEXT,PAYMENT_METHOD_ID,Forma de pagamento utilizada,Join com FORMAPAGTO,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_MOVIFP,TIPO,ENUM,PAYMENT_TYPE,"Tipo da exceção (diferença, ajuste, estorno)",Classificação,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_MOVIFP,VALOR,DECIMAL,PAYMENT_VALUE,Valor da exceção financeira,Impacto no financeiro,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_MOVIFP,OBS,TEXT,OBSERVATION,Observação/justificativa da exceção,Auditoria,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,CONTROLE,ID,INVOICE_ENTRY_EXCEPTION_ID,Identificador da exceção da nota de entrada,Chave primária lógica,0.98,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,FORNEC,TEXT,SUPPLIER_ID,Fornecedor da nota,Join com CLIENTES/FORNECEDORES,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,NOTA,TEXT,INVOICE_NUMBER,Número da nota fiscal,Identificação fiscal,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,V_NOTA,TEXT,INVOICE_TOTAL_VALUE,Valor total da nota,Fiscal/financeiro,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,V_ICMS,TEXT,ICMS_VALUE,Valor de ICMS destacado,Fiscal,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,B_CALCULO,TEXT,ICMS_BASE_VALUE,Base de cálculo do ICMS,Fiscal,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,V_OUTRAS,TEXT,OTHER_VALUES,Outras despesas da nota,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,V_ISENTO,TEXT,EXEMPT_VALUE,Valor isento,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,D_NOTA,TEXT,INVOICE_DATE,Data de emissão da nota,Linha do tempo fiscal,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,D_ENTRADA,TEXT,ENTRY_DATE,Data de entrada no estoque,Operacional,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,SERIE,TEXT,INVOICE_SERIES,Série da nota,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,MODELO,TEXT,INVOICE_MODEL,"Modelo fiscal (1, 55, 65)",Fiscal,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,CFOP,TEXT,CFOP_CODE,CFOP da nota,Fiscal,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,FP,TEXT,PAYMENT_METHOD_ID,Forma de pagamento da nota,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,ACRESCIMO,TEXT,SURCHARGE_VALUE,Acréscimos na nota,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,DESCONTO,TEXT,DISCOUNT_VALUE,Descontos concedidos,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,LOJA,TEXT,STORE_ID,Loja/empresa da entrada,Join com EMPRESAS,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASENT,ID,ID,SOURCE_RECORD_ID,Identificador técnico do registro,Uso sistêmico,0.85,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,CONTROLE,ID,INVOICE_ITEM_EXCEPTION_ID,Identificador da exceção do item da nota,Chave primária lógica,0.98,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,FORNEC,TEXT,SUPPLIER_ID,Fornecedor do item,Join com CLIENTES/FORNECEDORES,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,NOTA,TEXT,INVOICE_NUMBER,Número da nota fiscal,Fiscal,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,PRODUTO,TEXT,PRODUCT_ID,Produto do item,Join com PRODUTOS,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,QTD,TEXT,ITEM_QUANTITY,Quantidade do item,Estoque,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,PR_NOTA,TEXT,INVOICE_ITEM_PRICE,Preço unitário na nota,Fiscal,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,LUCR,TEXT,PROFIT_MARGIN,Margem de lucro calculada,Comercial,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,PR_CUST,TEXT,COST_PRICE,Preço de custo apurado,Estoque/financeiro,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,PR_VEND,TEXT,SALE_PRICE,Preço de venda sugerido,Comercial,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,DESCONTO,TEXT,DISCOUNT_VALUE,Desconto no item,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,ICMS,TEXT,ICMS_VALUE,Valor de ICMS do item,Fiscal,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,IPI,TEXT,IPI_VALUE,Valor de IPI do item,Fiscal,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,FRET,TEXT,FREIGHT_VALUE,Frete do item,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,DESP,TEXT,EXPENSE_VALUE,Despesas acessórias,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,ALIQUOTA,TEXT,TAX_RATE,Alíquota aplicada,Fiscal,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,LOJA,TEXT,STORE_ID,Loja/empresa,Join com EMPRESAS,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_NOTASITENS,ID,ID,SOURCE_RECORD_ID,Identificador técnico,Uso sistêmico,0.85,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,CTROS,ID,SERVICE_ORDER_ID,Identificador da OS em exceção,PK lógica / Join OS,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,CTRVENDA,ID,SALE_ID,Venda vinculada à OS,Join com VENDAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,CLIENTE,TEXT,CUSTOMER_ID,Cliente da OS,Join com CLIENTES,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,EMISSAO,TEXT,ISSUE_DATE,Data de abertura da OS,Linha do tempo,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,FECHAMENTO,TEXT,CLOSING_DATE,Data de fechamento da OS,Workflow,0.98,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,GARANTIA,TEXT,WARRANTY_FLAG,Indica garantia,Regra técnica,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,VENDEDOR,TEXT,SELLER_ID,Vendedor responsável,Join com USUARIOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,CUSTOP,DECIMAL,PART_COST,Custo das peças,Apuração de custo,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,CUSTOS,DECIMAL,SERVICE_COST,Custo dos serviços,Apuração de custo,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,PECAS,TEXT,PARTS_VALUE,Valor das peças,Comercial,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,SERVICOS,TEXT,SERVICES_VALUE,Valor dos serviços,Comercial,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,DESCONTO,TEXT,DISCOUNT_VALUE,Desconto aplicado,Comercial,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,ACRESCIMO,TEXT,SURCHARGE_VALUE,Acréscimos,Comercial,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,EMPREST,TEXT,LOAN_DEVICE_FLAG,Aparelho emprestado,Controle,0.90,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,MODELO,TEXT,DEVICE_MODEL,Modelo do equipamento,Identificação,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,SERIAL,TEXT,DEVICE_SERIAL,Serial do equipamento,Controle unitário,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,TOTAL,DECIMAL,TOTAL_VALUE,Valor total da OS,Financeiro,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,LOJA,TEXT,STORE_ID,Loja responsável,Join com EMPRESAS,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,PRODUTO,TEXT,PRODUCT_ID,Produto associado,Join com PRODUTOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,EMP_MOD,TEXT,DEVICE_BRAND,Marca do equipamento,Identificação,0.90,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,OBS,TEXT,OBSERVATION,Observações gerais,Auditoria,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,DEFEITO,TEXT,REPORTED_DEFECT,Defeito informado,Diagnóstico,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,CONSTATADO,TEXT,CONFIRMED_DEFECT,Defeito constatado,Diagnóstico técnico,0.99,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,BATERIA,TEXT,BATTERY_PRESENT,Acompanha bateria,Checklist,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,CARREGADOR,TEXT,CHARGER_PRESENT,Acompanha carregador,Checklist,0.95,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,TALAO,TEXT,SERVICE_TICKET,Talão/ordem física,Controle,0.90,ENRICHMENT,ALLOWED,OPTIONAL
EXC_ORDEMSERVICOS,FECHADA,TEXT,CLOSED_FLAG,OS fechada,Status,0.99,ENRICHMENT,ALLOWED,OPTIONAL
